id,id_str,screen_name,location,description,description_en,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,default_profile_image,has_extended_profile,name,bot
8.22e+17,"""821588033728315392""","""FtWorthPokes""","""Fort Worth, TX""","""24/7 Rare spawns for the fort worth area!\nDonations needed to keep the posts coming! captcha solving and updated tracking is not cheap!\n\nhttps://t.co/0IbxvHBRgs""","""24/7 Rare spawns for the fort worth area!\nDonations needed to keep the posts coming! captcha solving and updated tracking is not cheap!\n\nhttps://t.co/0IbxvHBRgs""",null,1148,7,12,"""Wed Jan 18 05:20:26 +0000 2017""",6,FALSE,24607,"""en""",TRUE,FALSE,FALSE,"""ft worth""",1
8.4e+17,"""840337717934325760""","""ishnobop""","""""","""Hi, I don't care about pronouns call me whatever you want, I have too many fandoms, I'm not even going to try to list them.\n\nSlytherin""","""Hi, I don't care about pronouns call me whatever you want, I have too many fandoms, I'm not even going to try to list them.\n\nSlytherin""",null,2,85,0,"""Fri Mar 10 23:04:59 +0000 2017""",7,FALSE,11,"""en""",TRUE,TRUE,FALSE,"""Kell""",1
7.77e+17,7.77E+17,arpeggio_bot,Up and down,"I tweet random arpeggios. My friend @mididittyBOT sings them for me. To learn my notation, visit http://t.co/o5SYTE11ku. Made with #cheapbotsdonequick.","I tweet random arpeggios. My friend @mididittyBOT sings them for me. To learn my notation, visit http://t.co/o5SYTE11ku. Made with #cheapbotsdonequick.",https://t.co/oYT0t167gs,19,23,4,9/16/2016 23:11,2,FALSE,2768,en,FALSE,FALSE,TRUE,Arpeggio Bot,1
215666861,215666861,IanMaksin,Chicago IL,"Creating a new blend of #classical, #jazz, #rock, #pop and #worldmusic using #cello as a common denominator.  Striving to make #globalimpact through #music.","Creating a new blend of #classical, #jazz, #rock, #pop and #worldmusic using #cello as a common denominator.  Striving to make #globalimpact through #music.",https://t.co/i0IxMJh1CZ,10057,7468,108,11/14/2010 15:48,1905,FALSE,1459,en,FALSE,FALSE,FALSE,Ian Maksin,1
2888608786,2888608786,imgshredder,,"I redact, shred, and reassemble images you send me. Made by @ronallo. See site for hashtag options and #NSFW rules. https://t.co/l1mIs7UnIo","I redact, shred, and reassemble images you send me. Made by @ronallo. See site for hashtag options and #NSFW rules. https://t.co/l1mIs7UnIo",https://t.co/4hof4UdAVq,1464,40,157,Sun Nov 23 00:16:13 +0000 2014,996,FALSE,144584,en,FALSE,FALSE,FALSE,Img Shredder,1
7.58e+17,7.58E+17,darndesttruisms,,"a bot by @_k_e_l_s_e_y, inspired by @theshrillest. tweets 4 times a day","a bot by @_k_e_l_s_e_y, inspired by @theshrillest. tweets 4 times a day",https://t.co/puKvrZVXw9,490,1,21,Tue Jul 26 05:07:10 +0000 2016,0,FALSE,927,en,TRUE,FALSE,FALSE,baby jenny,1
3299611091,3299611091,emojitoemoji,,a bot by @inky // source: https://t.co/MJyd6NkYaf,a bot by @inky // source: https://t.co/MJyd6NkYaf,http://t.co/PdagJGIwEp,93,0,24,Tue May 26 18:23:01 +0000 2015,0,FALSE,5145,en,FALSE,FALSE,FALSE,[face] to [face],1
7.45e+17,7.45E+17,gridgenerator,,Simple generated grids three times a day. bot by @fitnr,Simple generated grids three times a day. bot by @fitnr,,36,1,11,Tue Jun 21 15:26:48 +0000 2016,0,FALSE,793,en,TRUE,FALSE,FALSE,grids grids grids,1
2598999212,2598999212,moltar_ebooks,,,,,60,32,6,Wed Jul 02 03:10:52 +0000 2014,2,FALSE,4365,en,TRUE,FALSE,FALSE,MOLTAR EBOOKS,1
2386845055,2386845055,DCell_papers,Manchester,"Journal paper feed for academics interested in dendritic cells, immunology and immunity (image source: NIH)","Journal paper feed for academics interested in dendritic cells, immunology and immunity (image source: NIH)",,214,0,20,3/13/2014 11:41,0,FALSE,9727,en,TRUE,FALSE,FALSE,Dendritic cells,1
8.13e+17,8.13E+17,A20989664A,,Free Follow for @jalfiebutler ... follow back please or I'll unfollow _Ùªâ,Free Follow for @jalfiebutler ... follow back please or I'll unfollow _Ùªâ,,34,787,0,Sat Dec 24 13:29:44 +0000 2016,7,FALSE,2,en,TRUE,TRUE,FALSE,READ BIO,1
34716038,34716038,aaroncarter,Sony Recording Artist,NEW AARON CARTER MUSIC DOWNLOAD LINK LÌüVÌÇ EP https://t.co/aScmCVBsmN PR inquiries: Chad@emcbowery.com SnapChat | AxCarter,NEW AARON CARTER MUSIC DOWNLOAD LINK LÌüVÌÇ EP https://t.co/aScmCVBsmN PR inquiries: Chad@emcbowery.com SnapChat | AxCarter,,571310,76070,4909,Thu Apr 23 20:15:49 +0000 2009,37437,TRUE,56077,en,FALSE,FALSE,TRUE,Aaron Carter,0
3013511,3013511,michellebranch,,"singer/songwriter, hopeless romantic, drinker of feelings, I sing for my supper.","singer/songwriter, hopeless romantic, drinker of feelings, I sing for my supper.",https://t.co/2vSKw7cmzC,292385,963,6076,Fri Mar 30 20:58:59 +0000 2007,1248,TRUE,16688,en,FALSE,FALSE,FALSE,Michelle Branch,0
56237623,56237623,stronginmyfaith,,,,,1,7,0,7/13/2009 0:38,0,FALSE,3,en,TRUE,TRUE,FALSE,laurie lindeman,0
27964284,27964284,Jessicaveronica,5th Dimension,"@TheVeronicas ‰Ü  Wanderer, worshiper, if you love-stay, plant witch - O‡_Ä Ma‡_ài Padme HÇ‡_Ä","@TheVeronicas ‰Ü  Wanderer, worshiper, if you love-stay, plant witch - O‡_Ä Ma‡_ài Padme HÇ‡_Ä",https://t.co/U6yNZoDZfu,222659,352,3261,Tue Mar 31 21:12:33 +0000 2009,143,TRUE,10999,en,FALSE,FALSE,FALSE,Jessica Veronica,0
552876065,552876065,resargento,brasil,meio ogra mas o coraí_í£o í© de mocinha,means ogress but coraí_í £ e © of the girl,,646,446,2,4/13/2012 17:37,13440,FALSE,25292,pt,FALSE,FALSE,FALSE,rebosta,0
3810742695,3810742695,crazyl1f,,,,,2,5,0,Tue Sep 29 04:13:42 +0000 2015,0,FALSE,2,zh-cn,TRUE,TRUE,FALSE,Songgaoyun Deng,0
1531343556,1531343556,TaniasimonTania,Milano,"Mechanical engineer, F1 fan and traveler _ÙÎ","Mechanical engineer, F1 fan and traveler _ÙÎ",,27,25,0,6/19/2013 16:46,17,FALSE,50,it,TRUE,FALSE,FALSE,Tania Simon,0
1289612510,1289612510,YCPRProf,ëÔë£ë_-‰_Ò•ü-Gamma Iota Advisor,"We are the music makers, and we are the dreamers of dreams - Gene Wilder","We are the music makers, and we are the dreamers of dreams - Gene Wilder",https://t.co/0qxQVQhyJq,316,192,9,3/22/2013 20:39,2257,FALSE,7329,en,FALSE,FALSE,TRUE,Dr. K. McBride,0
19980906,19980906,bandofhorses,,Why Are You OK' out now - https://t.co/G7QeyE3fLV,Why Are You OK' out now - https://t.co/G7QeyE3fLV,https://t.co/KcS6ANtb3a,211616,8617,4071,Tue Feb 03 16:21:39 +0000 2009,1941,TRUE,2037,en,FALSE,FALSE,FALSE,Band of Horses,0
378223565,378223565,sparker,SF / LA / NYC,"Napster, Plaxo, Facebook, Causes, Spotify & Airtime = https://t.co/pEfbUoDYae","Napster, Plaxo, Facebook, Causes, Spotify & Airtime = https://t.co/pEfbUoDYae",https://t.co/OChMaSsvLB,429604,600,4999,Thu Sep 22 21:06:05 +0000 2011,30,TRUE,497,en,FALSE,FALSE,FALSE,Sean Parker,0
3730217123,3730217123,gitamonte,"Campinas, Brasil",ariana com ascendente em cerveja com a lua no bar mais prí_ximo,Arian with upward in beer with the moon in the bar prí_ximo,,106,153,0,9/21/2015 17:09,973,FALSE,1408,pt,TRUE,FALSE,FALSE,Giovana Romanelli,0
14664315,14664315,junecohen,New York City,"After 11 years at TED, I'm now launching a content incubator (watch this space...). I tweet about media, technology, science, culture & ideas.","After 11 years at TED, I'm now launching a content incubator (watch this space...). I tweet about media, technology, science, culture & ideas.",,17118,385,950,5/5/2008 20:18,4,FALSE,3168,en,FALSE,FALSE,FALSE,June Cohen,0
595822244,595822244,larryellison,,,,http://t.co/j6iuRaAIX0,94714,43,1137,Thu May 31 21:00:07 +0000 2012,0,TRUE,1,en,TRUE,FALSE,FALSE,Larry Ellison,0
15014405,15014405,PleasureEllis,"Silicon Valley, CA",#IAM Visionary | Innovator | Philanthropist | Entrepreneur | Singer | Actor | Author | Investor @Browsify | Founder of @E2HoldingsLLC,#IAM Visionary | Innovator | Philanthropist | Entrepreneur | Singer | Actor | Author | Investor @Browsify | Founder of @E2HoldingsLLC,https://t.co/bgDtyDmdjH,1793645,428911,15982,Thu Jun 05 04:47:21 +0000 2008,6881,TRUE,155671,en,FALSE,FALSE,TRUE,Pleasure Ellis,0
1534167900,1534167900,Carl_C_Icahn,,"Chairman of Icahn Enterprises L.P.; etc., etc.              Some people get rich studying artificial intelligence.  Me, I make money studying natural stupidity.","Chairman of Icahn Enterprises L.P.; etc., etc.              Some people get rich studying artificial intelligence.  Me, I make money studying natural stupidity.",http://t.co/TNE4SzZtwr,328658,110,4381,Thu Jun 20 15:22:29 +0000 2013,3,TRUE,319,en,TRUE,FALSE,FALSE,Carl Icahn,0
22862179,22862179,LillianSaysSo,"Seattle, WA","Director, Predictive Analytics & Business Intelligence Consulting & Global IBM Watson Data Platform 'Evangelist' https://t.co/oJVXrozqgv 888-898-DATA #bigdata","Director, Predictive Analytics & Business Intelligence Consulting & Global IBM Watson Data Platform 'Evangelist' https://t.co/oJVXrozqgv 888-898-DATA #bigdata",https://t.co/K15zb8dSNS,1159,2524,152,3/5/2009 1:47,160,FALSE,4718,en,TRUE,FALSE,TRUE,Lillian Taylor,0
1468562202,1468562202,SaraRoMenen,"New York, NY","Writer, Critic, Pop Culture Geek. Online Editor @LongIslandWins, @PSFK & @TheOuterHaven reporter. Recent @IllinoisComm grad. Former: Huffington Post & Mashable.","Writer, Critic, Pop Culture Geek. Online Editor @LongIslandWins, @PSFK & @TheOuterHaven reporter. Recent @IllinoisComm grad. Former: Huffington Post & Mashable.",https://t.co/4RYAGW5bQs,383,324,20,5/30/2013 0:37,145,FALSE,389,en,FALSE,FALSE,FALSE,Sara RonceroMenendez,0
16028241,16028241,Readygov,U.S.A.,Don't wait. Communicate. Start your emergency plan today.,Don't wait. Communicate. Start your emergency plan today.,https://t.co/kqF3aqOGfy,132562,842,3292,Thu Aug 28 15:33:16 +0000 2008,4046,TRUE,5000,en,FALSE,FALSE,FALSE,Readygov,0
18222378,18222378,50cent,NYC,It's the kid 50 Cent | G-Unit -- Download I'M THE MAN now:,It's the kid 50 Cent | G-Unit -- Download I'M THE MAN now:,https://t.co/pSuner6Xce,9021504,16,34282,Thu Dec 18 19:18:49 +0000 2008,11,TRUE,13245,en,FALSE,FALSE,FALSE,50cent,0
381322696,381322696,WonderboyMMA,Simpsonville South Carolina,Train - Fight - Win! I'm 57-0 kickboxer and 5 time world champion working hard every day to become an elite MMA champion. Currently 8-1-1 in the UFC,Train - Fight - Win! I'm 57-0 kickboxer and 5 time world champion working hard every day to become an elite MMA champion. Currently 8-1-1 in the UFC,,74952,340,541,9/28/2011 3:52,8101,TRUE,7931,en,TRUE,FALSE,FALSE,Stephen Thompson,0
11348282,11348282,NASA,,Explore the universe and discover our home planet with @NASA. We usually post in EDT (UTC-4).,Explore the universe and discover our home planet with @NASA. We usually post in EDT (UTC-4).,https://t.co/TcEE6O9Jfb,22270820,263,87505,Wed Dec 19 20:20:32 +0000 2007,2329,TRUE,46185,en,FALSE,FALSE,FALSE,NASA,0
245857954,245857954,iPoonampandey,Mumbai,"OFFICIAL account of PoonamPandey. Model & Actress from Mumbai, Instagram : ipoonampandey  Puuhrulz@gmail.com  Snapchat: ipoonampandey","OFFICIAL account of PoonamPandey. Model & Actress from Mumbai, Instagram : ipoonampandey  Puuhrulz@gmail.com  Snapchat: ipoonampandey",https://t.co/M0H8YTnaO7,829658,56,2714,2/1/2011 16:30,490,FALSE,16192,en,FALSE,FALSE,TRUE,Poonam Pandey,0
4716776414,4716776414,Andrewdiazgonz1,"South Los Angeles, Los Angeles",FUCKKK DONALD DUMP TRUMP...HE IS NOT MY PRESIDENT,FUCKKK DONALD DUMP TRUMP...HE IS NOT MY PRESIDENT,,56,708,0,1/6/2016 4:21,112,FALSE,95,en,TRUE,FALSE,TRUE,Andrew  diazgonzales,0
7.99e+17,"""798680790724972544""","""Defendant_SBS""","""""","""Every Mon-Tues at 10 PM KST | Jisung, Uhm Kijoon, Yuri, Oh Changseok, Uhm Hyunkyung | 18 Episodes | SBS Drama""","""Every Mon-Tues to 10 PM KST | Jisung, Uhm Kijoon, Yuri, Oh Changseok, Uhm Hyunkyung | 18 Episodes | SBS Drama""","""https://t.co/PvkI4cmMiz""",1132,8,7,"""Wed Nov 16 00:15:14 +0000 2016""",32,FALSE,656,"""en""",TRUE,FALSE,TRUE,"""SBS ___ ___""",0
52926979,52926979,Mah_Sebinelli,Brasil,"Estudante de arquitetura louí_a por cinema, moda e... arquitetura, claro!","architecture student louí_a for cinema, fashion and architecture ... of course!",,40,51,0,7/2/2009 1:40,19,FALSE,914,en,FALSE,FALSE,FALSE,Mayara Sebinelli,0
230472912,230472912,kaliedascope786,"New York, USA","Stage Manager, Writer, Leader...and more.","Stage Manager, Writer, Leader...and more.",,106,318,3,12/25/2010 16:06,11,FALSE,441,en,TRUE,FALSE,FALSE,Denise Zeiler,0
24291261,24291261,kramergirl,Tree Hill/Nashville,Just a michigander living my dreams. My album thirty one is out now. Lets pay it forward and spread some love.,Just a michigander living my dreams. My album thirty one is out now. Lets pay it forward and spread some love.,https://t.co/q3X6fO2lhb,658530,369,2166,Sat Mar 14 00:26:23 +0000 2009,1163,TRUE,13327,en,FALSE,FALSE,FALSE,Jana Kramer,0
26642006,26642006,Alyssa_Milano,Los Angeles,I get political/personal here. Please follow my other accounts if you only want career updates‰_Ý @AlyssaDotCom @TouchByAM Insta/snapchat - Milano_Alyssa,I get political/personal here. Please follow my other accounts if you only want career updates‰_Ý @AlyssaDotCom @TouchByAM Insta/snapchat - Milano_Alyssa,https://t.co/GY8OnR3Ehb,3039240,1744,35817,Thu Mar 26 00:34:20 +0000 2009,412,TRUE,37953,en,FALSE,FALSE,FALSE,Alyssa Milano,0
461429820,461429820,RobertVinluan,New York City,"Designing and making games @nytdesign _Ò side project haver _Ò see also: @itsthisyear, @icebergdotcool, @ramsophone, @__birds__ _Ò","Designing and making games @nytdesign _Ò side project haver _Ò see also: @itsthisyear, @icebergdotcool, @ramsophone, @__birds__ _Ò",https://t.co/iS5qIOHOiU,747,639,33,Wed Jan 11 20:03:54 +0000 2012,3649,FALSE,3918,en,FALSE,FALSE,TRUE,Robert Vinluan,0
19397785,19397785,Oprah,,,,https://t.co/IKOnfAha8E,35916070,277,90152,Fri Jan 23 15:18:34 +0000 2009,147,TRUE,11904,en,FALSE,FALSE,FALSE,Oprah Winfrey,0
121046433,121046433,ImRo45,,,,https://t.co/gGs8N07Pyx,5324864,45,3190,3/8/2010 8:56,49,TRUE,1537,en,FALSE,FALSE,FALSE,Rohit Sharma,0
53853197,53853197,CP3,LA!!!,,,http://t.co/ukDy5HtLIG,6055541,881,5,Sun Jul 05 06:25:22 +0000 2009,28,TRUE,5536,en,FALSE,FALSE,FALSE,Chris Paul,0
80096621,80096621,BryanCranston,"Los Angeles, CA",,,https://t.co/6ypVgG6M3K,2026336,53,7295,10/5/2009 18:52,6,TRUE,487,en,FALSE,FALSE,FALSE,Bryan Cranston,0
14453156,14453156,davidmfoley,"Ballard, WA, USA",Not part of a famous Canadian comedy troupe. Myers/Briggs: DGAF.,Not part of a famous Canadian comedy troupe. Myers/Briggs: DGAF.,https://t.co/VLSUdWrWLw,829,621,36,4/20/2008 17:09,753,FALSE,9500,en,FALSE,FALSE,FALSE,(((Dave Foley))),0
236999725,236999725,davidgross_man,"Brooklyn, NY",you're here with me now,you're here with me now,http://t.co/n66RxkhIH3,6298,3780,82,Tue Jan 11 21:14:37 +0000 2011,85334,FALSE,46617,en,FALSE,FALSE,TRUE,David Grossman,0
234270825,234270825,KenJennings,Rainy Seattle,Jeopardy! fixture of yesteryear. Author of the Junior Genius Guides and a bunch of other stuff. https://t.co/6osivaktzC,Jeopardy! fixture of yesteryear. Author of the Junior Genius Guides and a bunch of other stuff. https://t.co/6osivaktzC,https://t.co/1tE0nBSaJq,243582,489,3900,1/5/2011 7:04,24206,TRUE,17195,en,FALSE,FALSE,FALSE,Ken Jennings,0
7259302,7259302,JoeTrippi,Maryland,Author of The Revolution Will Not Be Televised. Board member @VanguardAfrica. Tweet things I find interesting (even opposing views).,Author of The Revolution Will Not Be Televised. Board member @VanguardAfrica. Tweet things I find interesting (even opposing views).,https://t.co/mThxTiEBBW,958913,3664,4424,7/5/2007 0:47,467,TRUE,44581,en,FALSE,FALSE,FALSE,Joe Trippi,0
821480142,821480142,AndreaUrbanPhD,,,,,75,426,3,9/13/2012 13:07,1147,FALSE,269,en,TRUE,FALSE,FALSE,Andrea Urban,0
2941922172,2941922172,official_barak,,Ex President of USA BarakObama Official,Ex President of USA BarakObama Official,,19451,6,36,12/24/2014 13:57,37,FALSE,254,en,TRUE,FALSE,FALSE,Barak Obama Official,0
8.39e+17,8.39E+17,KnowledgeAli,"Hartford, CT",Instagram: @fat_mikey_7,Instagram: @fat_mikey_7,,22,95,0,3/7/2017 20:21,86,FALSE,52,en,TRUE,FALSE,FALSE,Knowledge Ali,0
18175620,18175620,happjon1,,how was the lot scene?,how was the lot scene?,,113,280,6,16/12/2008 23:01,2600,FALSE,4538,en,FALSE,FALSE,FALSE,Happmonster,0
8.41e+17,8.41E+17,CalderBecs,New Zealand,"Hello peeps of the internet!  I  cats, books and YouTube! (Stacy plays, Aparri, WisteriaMoon and Julian2 are my faves!See you around...","Hello peeps of the internet!  I  cats, books and YouTube! (Stacy plays, Aparri, WisteriaMoon and Julian2 are my faves!See you around...",None,4,81,0,Fri Jul 15 08:05:48 +0000 2016,133,FALSE,3,en,TRUE,FALSE,,Blank,0
63663831,63663831,ihansika,,Actor,Actor,,2665301,299,2444,8/7/2009 7:03,1301,TRUE,9572,en,TRUE,FALSE,TRUE,Hansika,0
36941793,36941793,PerkinsEastman,15 global locations,"One of the top international architecture, interior design, and urban planning firms bringing creativity, humanity, and purpose to the built environment","One of the top international architecture, interior design, and urban planning firms bringing creativity, humanity, and purpose to the built environment",http://t.co/ujuXw4duEH,13305,1154,392,5/1/2009 13:28,1251,FALSE,3571,en,FALSE,FALSE,FALSE,Perkins Eastman,0
255148312,255148312,harryRpotter,,,,,4,27,0,2/20/2011 19:40,32,FALSE,18,en,TRUE,FALSE,FALSE,Raphael Santos,0
28871546,28871546,Ginuwine,everywhere,GODs Child. so watch it Love animation Love movie editing Love battle rap Executive producer of web series Buddies,GODs Child. so watch it Love animation Love movie editing Love battle rap Executive producer of web series Buddies,,289928,1061,1433,Sat Apr 04 21:12:04 +0000 2009,18,TRUE,19353,en,FALSE,FALSE,FALSE,ELGIN,0
974604422,974604422,ReadtoGrowCT,"Branford, CT","Read to Grow promotes language-building and literacy for children, beginning at birth, and supports parents as their babies' first teachers.","Read to Grow promotes language-building and literacy for children, beginning at birth, and supports parents as their babies' first teachers.",http://t.co/hEeAj4poni,867,1544,39,11/27/2012 20:10,87,FALSE,1058,en,FALSE,FALSE,FALSE,Read to Grow,0
57588181,57588181,hehaiwu,,"I received  M. Sc. and  Ph. D. degrees in CS from Univ. of Lille I,France. Now 100 Talents Professor at CNIC, Chinese Academy of Sciences","I received  M. Sc. and  Ph. D. degrees in CS from Univ. of Lille I,France. Now 100 Talents Professor at CNIC, Chinese Academy of Sciences",,45,150,24,Fri Jul 17 08:14:58 +0000 2009,32,FALSE,108,zh-CN,FALSE,FALSE,FALSE,Haiwu HE,0
14180216,14180216,scottzabielski,Los Angeles,"Executive Producer/Director - Jim Jefferies Show, Tosh.0, VICE, that one Doritos Super Bowl commercial - great father, serviceable husband.","Executive Producer/Director - Jim Jefferies Show, Tosh.0, VICE, that one Doritos Super Bowl commercial - great father, serviceable husband.",,3262,454,15,19/03/2008 22:11,1346,TRUE,1355,en,FALSE,FALSE,FALSE,Scott Zabielski,0
460629154,460629154,_AmandaGondo,,How long you leaving?,How long you leaving?,,97,105,1,1/10/2012 23:36,1777,FALSE,1439,pt,FALSE,FALSE,FALSE,Amanda,0
30360554,30360554,AMCOUNTRYCNTWN,"Nashville, TN",The Official American Country Countdown Twitter Page,The Official American Country Countdown Twitter Page,http://t.co/a8Q3vDOdl3,26434,553,304,Sat Apr 11 01:10:17 +0000 2009,3786,FALSE,7110,en,FALSE,FALSE,FALSE,ACC with Kix Brooks,0
